category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,amenities_count
housing/rent/apartment,1.0,1,Thumbnail,,1100,579,1184,4,34.123,-117.3836,4
housing/rent/apartment,1.0,2,Thumbnail,,1050,579,351,43,32.8212,-96.7853,3
housing/rent/apartment,1.0,1,Thumbnail,,1015,579,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,930,579,1243,43,29.4624,-98.5253,4
housing/rent/apartment,1.0,1,Thumbnail,,863,579,1243,43,29.4624,-98.5253,5
housing/rent/apartment,1.0,1,Thumbnail,,450,579,634,43,29.7714,-95.4343,6
housing/rent/apartment,1.0,2,Thumbnail,,2150,580,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,1,Thumbnail,,2050,580,1003,4,34.1881,-118.3905,7
housing/rent/apartment,1.0,2,Thumbnail,,2036,580,793,4,34.07,-118.3501,4
housing/rent/apartment,1.0,1,Yes,,1530,580,699,47,47.7179,-122.2059,2
housing/rent/apartment,1.0,1,Thumbnail,,1450,580,465,22,42.4583,-83.138,0
housing/rent/apartment,1.0,1,Thumbnail,,1326,580,733,5,39.6894,-105.1119,0
housing/rent/apartment,1.0,1,Thumbnail,,1270,580,206,47,45.6112,-122.4121,0
housing/rent/apartment,1.0,1,Thumbnail,,1267,580,733,5,39.7136,-105.0655,8
housing/rent/apartment,1.0,1,Thumbnail,,1259,580,1018,5,39.9006,-104.9694,0
housing/rent/apartment,1.0,1,Thumbnail,,1150,580,634,43,29.7714,-95.4343,2
housing/rent/apartment,1.0,2,Thumbnail,,1125,580,1243,43,29.4624,-98.5253,5
housing/rent/apartment,1.0,1,Yes,,1030,580,1032,31,39.9071,-75.0838,9
housing/rent/apartment,1.0,1,Thumbnail,,950,580,1453,14,41.8787,-87.9798,0
housing/rent/apartment,1.0,1,Thumbnail,,915,580,1337,33,39.5416,-119.7383,2
housing/rent/apartment,1.0,1,Thumbnail,,875,580,34,0,61.1723,-149.8414,1
housing/rent/apartment,1.0,1,Thumbnail,,849,580,1243,43,29.4624,-98.5253,0
housing/rent/apartment,1.0,1,Thumbnail,,825,580,83,18,30.4376,-91.0221,11
housing/rent/apartment,1.0,0,Thumbnail,,750,580,1529,16,37.6836,-97.3369,0
housing/rent/apartment,1.0,1,Thumbnail,,675,580,1503,15,40.4969,-86.9659,5
housing/rent/apartment,1.0,1,Thumbnail,,635,580,721,15,40.3613,-86.9005,3
housing/rent/apartment,1.0,1,Thumbnail,,1845,581,69,43,30.3054,-97.7497,6
housing/rent/apartment,1.0,2,Yes,,1499,581,874,47,47.5632,-122.2265,1
housing/rent/apartment,1.0,1,Thumbnail,,1150,581,69,43,30.3054,-97.7497,1
housing/rent/apartment,1.0,1,Thumbnail,,1145,581,286,9,27.9657,-82.7464,6
housing/rent/apartment,1.0,1,Yes,,1145,581,1038,36,35.4751,-97.5035,4
housing/rent/apartment,1.0,1,Thumbnail,,1073,581,681,24,39.0744,-94.5521,3
housing/rent/apartment,1.0,1,Thumbnail,,975,581,55,5,39.8228,-105.1107,0
housing/rent/apartment,1.0,1,Thumbnail,,900,581,927,23,46.8901,-96.7447,0
housing/rent/apartment,1.0,1,Thumbnail,,799,581,634,43,29.7714,-95.4343,11
housing/rent/apartment,1.0,2,Thumbnail,,1695,582,896,6,41.2318,-73.0586,5
housing/rent/apartment,1.0,2,Thumbnail,,1570,582,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,2,Thumbnail,,1355,582,76,20,39.2946,-76.6235,0
housing/rent/apartment,1.0,1,Thumbnail,,1126,582,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,725,582,30,12,42.0259,-93.6516,5
housing/rent/apartment,1.0,2,Thumbnail,,2085,583,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Thumbnail,,1650,583,793,4,34.0291,-118.3543,1
housing/rent/apartment,1.0,1,Thumbnail,,1189,583,622,38,40.3942,-79.9046,3
housing/rent/apartment,1.0,1,Yes,,1150,583,1417,31,39.5902,-74.3541,2
housing/rent/apartment,1.0,1,Thumbnail,,1093,583,622,38,40.3942,-79.9046,3
housing/rent/apartment,1.0,1,Thumbnail,,900,583,1217,43,30.5118,-97.6873,8
housing/rent/apartment,1.0,1,Thumbnail,,875,583,909,16,39.0269,-94.6516,0
housing/rent/apartment,1.0,1,Thumbnail,,1032,584,1098,43,30.4433,-97.6282,3
housing/rent/apartment,1.0,1,Yes,,2349,585,785,4,33.7696,-118.1926,2
housing/rent/apartment,1.0,1,Thumbnail,,2000,585,502,4,37.5444,-121.982,11
housing/rent/apartment,1.0,0,Thumbnail,,1620,585,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1495,585,1135,37,45.5091,-122.6449,7
housing/rent/apartment,1.0,3,Thumbnail,,1380,585,363,10,33.7416,-84.2614,0
housing/rent/apartment,1.0,2,Thumbnail,,1317,585,60,10,33.7848,-84.3922,7
housing/rent/apartment,1.0,1,Thumbnail,,1300,585,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,1089,585,279,35,39.1679,-84.4933,7
housing/rent/apartment,1.0,1,Thumbnail,,1080,585,201,27,36.1366,-78.7604,4
housing/rent/apartment,1.0,1,Thumbnail,,1050,585,291,35,41.4648,-81.6794,7
housing/rent/apartment,1.0,2,Thumbnail,,985,585,279,35,39.1679,-84.4933,9
housing/rent/apartment,1.0,2,Thumbnail,,755,585,250,14,40.1145,-88.2723,6
housing/rent/apartment,1.0,1,Thumbnail,,700,585,634,43,29.7714,-95.4343,2
housing/rent/apartment,1.0,1,Thumbnail,,675,585,1273,22,46.4805,-84.3582,0
housing/rent/apartment,1.0,1,Thumbnail,,660,585,1273,22,46.4805,-84.3582,0
housing/rent/apartment,1.0,1,Thumbnail,,575,585,83,18,30.4415,-91.1012,0
housing/rent/apartment,1.0,1,Thumbnail,,545,585,449,15,37.9906,-87.5563,4
housing/rent/apartment,1.0,1,Thumbnail,,1510,586,33,4,33.8323,-117.9079,0
housing/rent/apartment,1.0,1,Thumbnail,,1495,586,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Thumbnail,,1419,586,1075,4,34.2285,-118.4435,0
housing/rent/apartment,1.0,1,Thumbnail,,1215,586,60,10,33.7848,-84.3922,2
housing/rent/apartment,1.0,1,Thumbnail,,1184,586,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,3,Thumbnail,,1126,586,265,31,39.905,-74.9965,10
housing/rent/apartment,1.0,1,Thumbnail,,1027,586,69,43,30.3054,-97.7497,5
housing/rent/apartment,1.0,1,Thumbnail,,830,586,758,43,29.48,-98.6103,0
housing/rent/apartment,1.0,2,Thumbnail,,1246,587,865,42,35.1211,-89.9517,11
housing/rent/apartment,1.0,1,Thumbnail,,1170,587,1243,43,29.4624,-98.5253,5
housing/rent/apartment,1.0,1,Thumbnail,,849,587,302,43,30.5969,-96.3034,7
housing/rent/apartment,1.0,1,Thumbnail,,815,587,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,1,Thumbnail,,529,587,1399,43,33.4632,-94.0736,5
housing/rent/apartment,1.0,1,Thumbnail,,224,587,363,15,40.8297,-84.927,2
housing/rent/apartment,1.0,1,Thumbnail,,1750,588,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,1515,588,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,1,Thumbnail,,1135,588,1444,47,45.6558,-122.5888,0
housing/rent/apartment,1.0,1,Thumbnail,,1075,588,105,47,48.7871,-122.4437,0
housing/rent/apartment,1.0,1,Thumbnail,,800,588,1234,24,38.6274,-90.304,5
housing/rent/apartment,1.0,1,Thumbnail,,1775,589,712,4,32.7685,-117.0046,0
housing/rent/apartment,1.0,2,Thumbnail,,1256,589,818,45,38.7368,-77.4203,1
housing/rent/apartment,1.0,1,Thumbnail,,1220,589,996,45,36.8532,-76.2902,10
housing/rent/apartment,1.0,1,Thumbnail,,1199,589,1386,9,28.0076,-82.4792,4
housing/rent/apartment,1.0,1,Thumbnail,,779,589,1406,35,41.7068,-83.6497,0
housing/rent/apartment,1.0,1,Thumbnail,,1250,590,930,4,33.9264,-117.2346,6
housing/rent/apartment,1.0,1,Thumbnail,,1191,590,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,1130,590,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,998,590,35,40,34.508,-82.6913,0
housing/rent/apartment,1.0,1,Thumbnail,,976,590,242,43,30.4973,-97.8276,3
housing/rent/apartment,1.0,1,Thumbnail,,825,590,429,29,41.2715,-96.2423,0
housing/rent/apartment,1.0,3,Thumbnail,,665,590,767,29,40.8062,-96.6778,9
housing/rent/apartment,1.0,1,Thumbnail,,1409,591,69,43,30.3054,-97.7497,6
housing/rent/apartment,1.0,1,Thumbnail,,1360,591,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,1230,591,351,43,32.8212,-96.7853,6
housing/rent/apartment,1.0,1,Thumbnail,,1080,591,634,43,29.7714,-95.4343,2
housing/rent/apartment,1.0,1,Thumbnail,,1668,592,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,1230,592,1243,43,29.4624,-98.5253,5
housing/rent/apartment,1.0,1,Thumbnail,,1226,592,1234,24,38.6274,-90.304,2
housing/rent/apartment,1.0,1,Thumbnail,,1140,592,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1110,592,608,15,41.5459,-87.4562,0
housing/rent/apartment,1.0,1,Thumbnail,,1036,592,67,5,39.6828,-104.8078,9
housing/rent/apartment,1.0,1,Thumbnail,,815,592,550,43,32.7162,-97.0052,8
housing/rent/apartment,1.0,3,Thumbnail,,745,592,1346,24,37.1892,-93.2908,8
housing/rent/apartment,1.0,0,Thumbnail,,1599,593,52,45,38.8571,-77.0609,0
housing/rent/apartment,1.0,1,Thumbnail,,1192,593,634,43,29.7714,-95.4343,0
housing/rent/apartment,1.0,1,Thumbnail,,1180,593,133,20,38.9414,-76.9292,1
housing/rent/apartment,1.0,1,Thumbnail,,1095,593,138,15,39.1471,-86.5136,6
housing/rent/apartment,1.0,2,Thumbnail,,1095,593,870,48,43.1472,-88.1182,8
housing/rent/apartment,1.0,1,Thumbnail,,960,593,1394,3,33.3772,-111.9248,0
housing/rent/apartment,1.0,1,Thumbnail,,932,593,351,43,32.8212,-96.7853,6
housing/rent/apartment,1.0,1,Thumbnail,,870,593,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,1,Thumbnail,,599,593,696,42,36.5311,-82.5209,0
housing/rent/apartment,1.0,2,Thumbnail,,1800,594,1084,4,34.1683,-118.1209,4
housing/rent/apartment,1.0,1,Thumbnail,,1146,594,634,43,29.6755,-95.4243,9
housing/rent/apartment,1.0,1,Yes,,1100,594,1032,31,39.9071,-75.0838,9
housing/rent/apartment,1.0,1,Thumbnail,,1091,594,1243,43,29.4624,-98.5253,4
housing/rent/apartment,1.0,1,Thumbnail,,1082,594,1110,38,40.4448,-79.9725,1
housing/rent/apartment,1.0,1,Thumbnail,,1009,594,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,3,Thumbnail,,791,594,762,17,38.0172,-84.4931,11
housing/rent/apartment,1.0,1,Thumbnail,,750,594,351,43,32.8212,-96.7853,8
housing/rent/apartment,1.0,1,Thumbnail,,735,594,634,43,29.7714,-95.4343,2
housing/rent/apartment,1.0,1,Thumbnail,,665,594,357,12,41.5486,-90.5922,6
housing/rent/apartment,1.0,1,Thumbnail,,1561,595,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,3,Thumbnail,,1559,595,1202,20,39.0873,-77.1745,6
housing/rent/apartment,1.0,1,Thumbnail,,1300,595,258,27,35.2016,-80.8124,0
housing/rent/apartment,1.0,2,Thumbnail,,1175,595,810,48,43.0724,-89.4003,0
housing/rent/apartment,1.0,1,Thumbnail,,1138,595,369,5,39.8668,-105.0055,3
housing/rent/apartment,1.0,1,Thumbnail,,850,595,1346,24,37.1892,-93.2908,0
housing/rent/apartment,1.0,2,Thumbnail,,810,595,250,14,40.1145,-88.2723,1
housing/rent/apartment,1.0,1,Thumbnail,,425,595,459,24,37.7825,-90.4215,0
housing/rent/apartment,1.0,2,Thumbnail,,1207,596,351,43,32.829,-96.8458,4
housing/rent/apartment,1.0,1,Thumbnail,,1141,596,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,1,Thumbnail,,800,596,1346,24,37.1892,-93.2908,7
housing/rent/apartment,1.0,1,Thumbnail,,1260,597,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,3,Thumbnail,,1210,597,69,43,30.3054,-97.7497,4
housing/rent/apartment,1.0,1,Yes,,922,597,447,43,32.8524,-97.0886,2
housing/rent/apartment,1.0,1,Thumbnail,,915,597,1243,43,29.4624,-98.5253,0
housing/rent/apartment,1.0,3,Thumbnail,,860,597,1243,43,29.4624,-98.5253,0
housing/rent/apartment,1.0,1,Thumbnail,,849,597,520,43,30.6505,-97.6809,4
housing/rent/apartment,1.0,1,Thumbnail,,788,597,310,43,29.4782,-98.2759,9
housing/rent/apartment,1.0,1,Thumbnail,,750,597,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,1,Thumbnail,,1431,598,434,31,40.9047,-74.1194,2
housing/rent/apartment,1.0,1,Thumbnail,,1268,598,905,23,44.9855,-93.3023,3
housing/rent/apartment,1.0,1,Thumbnail,,1011,598,60,10,33.7848,-84.3922,2
housing/rent/apartment,1.0,1,Yes,,780,598,447,43,32.8255,-97.1039,2
housing/rent/apartment,1.0,1,Thumbnail,,619,598,788,43,32.5548,-94.7807,9
housing/rent/apartment,1.0,3,Thumbnail,,1270,599,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,3,Thumbnail,,1260,599,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,734,599,634,43,29.7714,-95.4343,0
housing/rent/apartment,1.0,1,Thumbnail,,2800,600,1071,4,37.4356,-122.134,0
housing/rent/apartment,1.0,1,Thumbnail,,2800,600,1029,4,37.7904,-122.2151,0
housing/rent/apartment,1.0,1,Thumbnail,,2640,600,376,22,42.3882,-83.1122,4
housing/rent/apartment,1.0,1,Yes,,2366,600,836,4,33.9855,-118.4532,3
housing/rent/apartment,1.0,1,Thumbnail,,2295,600,1071,4,37.4356,-122.134,2
housing/rent/apartment,1.0,1,Thumbnail,,2250,600,116,4,37.8726,-122.2707,0
housing/rent/apartment,1.0,2,Thumbnail,,2210,600,69,43,39.8163,-98.5576,0
housing/rent/apartment,1.0,1,Thumbnail,,2145,600,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,1,Thumbnail,,2095,600,1267,4,34.0314,-118.4885,3
housing/rent/apartment,1.0,1,Thumbnail,,2050,600,1029,4,37.7904,-122.2151,0
housing/rent/apartment,1.0,2,Thumbnail,,1865,600,293,31,40.8211,-73.989,0
housing/rent/apartment,1.0,1,Thumbnail,,1865,600,52,45,38.8738,-77.1055,14
housing/rent/apartment,1.0,1,Thumbnail,,1750,600,386,31,40.9256,-74.5343,0
housing/rent/apartment,1.0,1,Thumbnail,,1742,600,1246,4,32.7876,-117.1265,1
housing/rent/apartment,1.0,2,Thumbnail,,1700,600,624,11,21.3155,-157.8379,0
housing/rent/apartment,1.0,0,Yes,,1700,600,667,31,40.722,-74.0644,5
housing/rent/apartment,1.0,1,Thumbnail,,1695,600,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Thumbnail,,1650,600,141,13,43.6046,-116.2475,0
housing/rent/apartment,1.0,1,Thumbnail,,1645,600,1514,31,40.649,-74.3464,7
housing/rent/apartment,1.0,1,Thumbnail,,1595,600,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,0,Thumbnail,,1585,600,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,2,Thumbnail,,1550,600,1318,47,47.892,-122.0581,0
housing/rent/apartment,1.0,2,Thumbnail,,1550,600,905,23,44.9855,-93.3023,7
housing/rent/apartment,1.0,1,Thumbnail,,1460,600,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,1,Thumbnail,,1460,600,1101,4,33.9883,-118.0875,3
housing/rent/apartment,1.0,1,Thumbnail,,1450,600,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1425,600,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1400,600,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,2,Thumbnail,,1400,600,138,23,44.8338,-93.3197,7
housing/rent/apartment,1.0,2,Thumbnail,,1399,600,34,0,61.1723,-149.8414,2
housing/rent/apartment,1.0,1,Thumbnail,,1385,600,806,47,47.8318,-122.2834,10
housing/rent/apartment,1.0,1,Thumbnail,,1360,600,1178,47,47.4608,-122.2095,5
housing/rent/apartment,1.0,2,Thumbnail,,1355,600,905,23,44.9855,-93.3023,11
housing/rent/apartment,1.0,1,Thumbnail,,1350,600,69,43,30.3054,-97.7497,4
housing/rent/apartment,1.5,1,Thumbnail,,1350,600,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Thumbnail,,1350,600,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,0,Thumbnail,,1345,600,1468,7,38.9118,-77.0132,0
housing/rent/apartment,1.0,1,Thumbnail,,1335,600,1178,47,47.4608,-122.2095,5
housing/rent/apartment,1.0,1,Yes,,1333,600,806,47,47.8495,-122.2825,9
housing/rent/apartment,1.0,1,Thumbnail,,1295,600,810,48,43.0724,-89.4003,10
housing/rent/apartment,1.0,1,Yes,,1260,600,1178,47,47.4608,-122.2095,5
housing/rent/apartment,1.0,1,Yes,,1260,600,1178,47,47.4608,-122.2095,5
housing/rent/apartment,1.0,3,Thumbnail,,1250,600,1394,3,33.3898,-111.9272,9
housing/rent/apartment,1.0,1,Thumbnail,,1250,600,481,5,40.5649,-105.0824,9
housing/rent/apartment,1.0,1,Yes,,1200,600,1084,20,39.1268,-76.5127,2
housing/rent/apartment,1.0,1,Thumbnail,,1171,600,835,10,33.9386,-84.6151,12
housing/rent/apartment,1.0,1,Yes,,1170,600,1323,30,43.2523,-70.8736,3
housing/rent/apartment,1.0,1,Thumbnail,,1150,600,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,1148,600,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,1125,600,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1125,600,369,5,39.736,-104.9819,0
housing/rent/apartment,1.0,1,Thumbnail,,1125,600,810,48,43.0724,-89.4003,5
housing/rent/apartment,1.0,1,Thumbnail,,1095,600,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,1095,600,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,1095,600,1542,9,26.1571,-80.1523,2
housing/rent/apartment,1.0,1,Thumbnail,,1095,600,482,9,26.1343,-80.233,4
housing/rent/apartment,1.0,1,Thumbnail,,1075,600,69,43,30.3054,-97.7497,2
housing/rent/apartment,1.0,1,Thumbnail,,1075,600,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1055,600,891,43,32.0057,-102.1036,11
housing/rent/apartment,1.0,1,Thumbnail,,1050,600,775,5,39.5816,-105.0387,0
housing/rent/apartment,1.0,1,Thumbnail,,1050,600,306,35,39.9974,-82.9829,6
housing/rent/apartment,1.0,1,Thumbnail,,1040,600,1036,43,31.8666,-102.3901,10
housing/rent/apartment,1.0,1,Thumbnail,,1040,600,306,35,39.9974,-82.9829,7
housing/rent/apartment,1.0,1,Thumbnail,,1032,600,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,1025,600,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1009,600,1051,9,28.5163,-81.3644,4
housing/rent/apartment,1.0,1,Thumbnail,,1000,600,34,0,61.1723,-149.8414,1
housing/rent/apartment,1.0,1,Thumbnail,,1000,600,729,9,26.6138,-80.0897,4
housing/rent/apartment,1.0,1,Thumbnail,,995,600,1098,43,30.4433,-97.6282,3
housing/rent/apartment,1.0,1,Thumbnail,,995,600,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,2,Thumbnail,,995,600,1451,48,42.9908,-89.5684,10
housing/rent/apartment,1.0,1,Thumbnail,,995,600,1270,9,27.3375,-82.5126,5
housing/rent/apartment,1.0,2,Thumbnail,,980,600,1503,15,40.4969,-86.9659,3
housing/rent/apartment,1.0,1,Thumbnail,,974,600,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,963,600,835,10,33.9649,-84.5107,0
housing/rent/apartment,1.0,2,Thumbnail,,950,600,318,38,40.5059,-80.1869,0
housing/rent/apartment,1.0,2,Thumbnail,,949,600,242,43,30.4973,-97.8276,4
housing/rent/apartment,1.0,1,Thumbnail,,925,600,1241,44,40.7061,-111.9048,0
housing/rent/apartment,1.0,1,Thumbnail,,905,600,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,899,600,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,895,600,661,9,30.2989,-81.6324,0
housing/rent/apartment,1.0,1,Thumbnail,,895,600,1243,43,29.4624,-98.5253,5
housing/rent/apartment,1.0,2,Thumbnail,,880,600,744,16,38.9571,-95.2657,0
housing/rent/apartment,1.0,1,Thumbnail,,870,600,351,43,32.8436,-96.7006,1
housing/rent/apartment,1.0,1,Thumbnail,,850,600,491,43,32.7407,-97.3394,11
housing/rent/apartment,1.0,1,Thumbnail,,850,600,138,15,39.1471,-86.5136,0
housing/rent/apartment,1.0,1,Thumbnail,,849,600,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,1,Thumbnail,,840,600,1041,29,41.2562,-96.0404,7
housing/rent/apartment,1.0,1,Thumbnail,,835,600,634,43,29.717,-95.612,6
housing/rent/apartment,1.0,1,Thumbnail,,830,600,1243,43,29.6533,-98.4261,1
housing/rent/apartment,1.0,1,Thumbnail,,830,600,1234,24,38.6274,-90.304,3
housing/rent/apartment,1.0,1,Thumbnail,,825,600,264,47,47.4394,-117.6274,0
housing/rent/apartment,1.0,1,Thumbnail,,825,600,551,22,42.9497,-85.6417,1
housing/rent/apartment,1.0,1,Thumbnail,,825,600,1110,38,40.4448,-79.9725,7
housing/rent/apartment,1.0,1,Yes,,815,600,397,27,35.9907,-78.9074,2
housing/rent/apartment,1.0,1,Thumbnail,,814,600,197,27,36.0808,-79.4527,0
housing/rent/apartment,1.0,1,Thumbnail,,810,600,1197,23,44.0346,-92.468,0
housing/rent/apartment,1.0,1,Thumbnail,,809,600,1234,24,38.6274,-90.304,0
housing/rent/apartment,1.0,1,Thumbnail,,800,600,681,24,39.0744,-94.5521,6
housing/rent/apartment,1.0,2,Thumbnail,,795,600,256,49,38.3454,-81.6219,0
housing/rent/apartment,1.0,2,Thumbnail,,789,600,1570,22,42.2368,-83.6103,5
housing/rent/apartment,1.0,1,Thumbnail,,780,600,360,9,29.1812,-81.0341,3
housing/rent/apartment,1.0,1,Thumbnail,,775,600,740,33,36.1554,-115.1733,10
housing/rent/apartment,1.0,1,Thumbnail,,765,600,1498,12,41.5835,-93.7597,10
housing/rent/apartment,1.0,1,Thumbnail,,755,600,661,9,30.2989,-81.6324,9
housing/rent/apartment,1.0,1,Thumbnail,,750,600,138,15,39.1471,-86.5136,5
housing/rent/apartment,1.0,2,No,,750,600,1038,36,35.4751,-97.5035,4
housing/rent/apartment,1.0,1,Yes,,750,600,1110,38,40.5007,-80.0667,4
housing/rent/apartment,1.0,1,Thumbnail,,740,600,138,15,39.1471,-86.5136,5
housing/rent/apartment,1.0,1,Thumbnail,,740,600,125,22,43.7012,-85.4657,0
housing/rent/apartment,1.0,1,Thumbnail,,740,600,125,22,43.7012,-85.4657,0
housing/rent/apartment,1.0,1,Thumbnail,,735,600,351,43,32.9954,-96.7849,3
housing/rent/apartment,1.0,1,Thumbnail,,735,600,351,43,32.9954,-96.7849,3
housing/rent/apartment,1.0,1,Thumbnail,,725,600,138,15,39.1471,-86.5136,5
housing/rent/apartment,1.0,1,Thumbnail,,725,600,190,34,42.9112,-78.8171,2
housing/rent/apartment,1.0,1,Thumbnail,,720,600,576,35,39.397,-84.5558,8
housing/rent/apartment,1.0,2,Thumbnail,,712,600,1432,14,40.1171,-88.1889,2
housing/rent/apartment,1.0,1,Thumbnail,,710,600,372,12,41.5844,-93.6594,5
housing/rent/apartment,1.0,1,Yes,,704,600,52,43,32.722,-97.083,1
housing/rent/apartment,1.0,1,Thumbnail,,700,600,839,22,42.2686,-84.945,1
housing/rent/apartment,1.0,1,Thumbnail,,700,600,138,15,39.1471,-86.5136,6
housing/rent/apartment,1.0,2,Thumbnail,,700,600,1221,18,32.4842,-92.6682,0
housing/rent/apartment,1.0,0,Thumbnail,,700,600,738,22,42.7199,-84.5731,6
housing/rent/apartment,1.0,1,Thumbnail,,699,600,444,22,43.6055,-83.8209,7
housing/rent/apartment,1.0,1,Thumbnail,,699,600,1243,43,29.4624,-98.5253,0
housing/rent/apartment,1.0,1,Thumbnail,,695,600,138,15,39.1471,-86.5136,6
housing/rent/apartment,1.0,1,Thumbnail,,695,600,1041,29,41.2562,-96.0404,0
housing/rent/apartment,1.0,1,Thumbnail,,690,600,1234,24,38.6274,-90.304,6
housing/rent/apartment,1.0,1,Thumbnail,,675,600,740,33,36.2548,-115.5263,11
housing/rent/apartment,1.0,1,Thumbnail,,650,600,1201,14,42.2641,-89.0692,0
housing/rent/apartment,1.0,1,Thumbnail,,645,600,529,3,33.5944,-112.1837,0
housing/rent/apartment,1.0,1,Thumbnail,,645,600,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,3,Thumbnail,,639,600,647,15,39.7953,-86.1387,9
housing/rent/apartment,1.0,1,No,,635,600,279,35,39.1263,-84.5172,1
housing/rent/apartment,1.0,1,Thumbnail,,615,600,30,12,42.0216,-93.6727,0
housing/rent/apartment,1.0,1,Thumbnail,,605,600,774,2,34.7264,-92.348,10
housing/rent/apartment,1.0,2,Thumbnail,,599,600,740,33,36.2548,-115.5263,11
housing/rent/apartment,1.0,2,Thumbnail,,599,600,740,33,36.2548,-115.5263,11
housing/rent/apartment,1.0,2,Thumbnail,,599,600,740,33,36.2548,-115.5263,11
housing/rent/apartment,1.0,1,Thumbnail,,589,600,1421,36,36.116,-95.9281,0
housing/rent/apartment,1.0,1,Thumbnail,,580,600,634,43,29.7714,-95.4343,7
housing/rent/apartment,1.0,1,Thumbnail,,575,600,681,16,39.1103,-94.702,2
housing/rent/apartment,1.0,1,Thumbnail,,550,600,143,12,42.0621,-93.8855,0
housing/rent/apartment,1.0,1,Thumbnail,,550,600,609,22,42.418,-83.1068,1
housing/rent/apartment,1.0,1,Thumbnail,,539,600,250,14,40.1145,-88.2723,2
housing/rent/apartment,1.0,1,Thumbnail,,509,600,425,17,37.7059,-85.8628,5
housing/rent/apartment,1.0,1,Thumbnail,,500,600,584,43,26.19,-97.7023,0
